VCHAN_38_43_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_38_44_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_38_44_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_38_45_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_38_45_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_38_46_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_38_47_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_38_47_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_38_48_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_2_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_3_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_3_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_4_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_4_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_7_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_8_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_10_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_11_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_14_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_14_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_15_0, basecost = 1.0, capacity = 1, occupation = 3, type = VCHAN
VCHAN_39_16_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_17_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_17_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_18_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_19_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_20_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_21_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_24_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_25_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_32_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_33_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_34_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_37_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_38_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_40_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_41_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_42_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_43_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_44_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_44_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_45_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_46_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_46_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_47_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_47_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_48_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_49_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_49_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_39_50_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_2_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_5_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_6_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_6_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_8_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_11_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_12_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_13_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_14_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_15_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_15_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_16_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_16_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_17_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_17_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_18_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_19_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_19_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_20_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_21_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_24_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_25_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_26_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_27_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_31_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_32_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_35_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_37_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_39_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_41_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_43_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_44_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_45_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_40_48_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_5_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_6_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_7_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_7_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_8_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_10_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_10_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_11_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_11_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_12_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_13_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_13_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_14_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_15_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_16_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_17_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_22_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_23_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_36_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_37_0, basecost = 1.0, capacity = 1, occupation = 3, type = VCHAN
VCHAN_41_37_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_39_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_42_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_43_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_49_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_49_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_41_50_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_4_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_8_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_10_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_11_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_12_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_13_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_14_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_15_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_16_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_17_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_18_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_19_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_19_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_20_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_21_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_30_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_30_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_31_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_32_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_33_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_34_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_35_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_35_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_39_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_40_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_42_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_47_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_48_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_48_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_49_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_42_50_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_3_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_5_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_6_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_6_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_7_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_7_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_8_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_9_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_11_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_12_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_13_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_13_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_14_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_15_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_17_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_18_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_19_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_20_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_22_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_23_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_35_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_41_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_43_49_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_4_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_5_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_6_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_8_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_10_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_11_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_12_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_16_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_16_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_19_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_19_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_20_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_21_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_22_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_23_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_28_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_34_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_39_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_45_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_49_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_44_49_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_13_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_14_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_15_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_19_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_20_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_21_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_22_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_29_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_30_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_42_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_47_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_49_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_45_50_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_9_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_11_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_13_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_16_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_17_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_20_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_22_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_23_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_24_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_33_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_36_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_37_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_41_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_49_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_46_49_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_8_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_12_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_16_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_17_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_19_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_20_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_21_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_22_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_28_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_31_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_32_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_34_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_35_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_37_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_38_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_42_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_49_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_47_50_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_8_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_9_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_14_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_19_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_20_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_21_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_22_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_23_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_24_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_31_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_38_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_39_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_40_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_41_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_43_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_45_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_46_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_48_50_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_7_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_12_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_13_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_18_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_19_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_20_0, basecost = 1.0, capacity = 1, occupation = 3, type = VCHAN
VCHAN_49_21_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_21_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_22_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_23_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_28_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_30_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_33_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_37_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_37_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_39_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_44_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_49_45_1, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_11_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_14_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_15_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_16_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_17_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_18_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_19_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_20_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_21_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_22_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_23_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_24_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_26_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_29_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_30_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_31_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_32_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_34_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_45_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
VCHAN_50_46_0, basecost = 1.0, capacity = 1, occupation = 2, type = VCHAN
Runtime: 100.007465258
No routing present
Number of wires:  0
No routing present
low 3, high 20, routing with cw 14
Read in con netlist testcases/MAC_PE_float_TLUT_conventional4/MAC_PE_float.net.. 
No. of Clbs: 2091
Aanmaken van de architectuur.
14:29:55 1..Overuse:1705 RNs (1185 IPINs) of the 27576 routed RNs (15552 wires), total overuse = 1732
14:29:55 2..Overuse:807 RNs (578 IPINs) of the 28503 routed RNs (15899 wires), total overuse = 808
14:29:55 3..Overuse:101 RNs (43 IPINs) of the 29595 routed RNs (16454 wires), total overuse = 101
14:29:56 4..Overuse:19 RNs (0 IPINs) of the 29599 routed RNs (16417 wires), total overuse = 19
14:29:56 5..Overuse:5 RNs (0 IPINs) of the 29589 routed RNs (16407 wires), total overuse = 5
14:29:56 6..Routing succeeded in 6 trials.
Runtime: 1.728655518
Number of wires:  16400
Routing succeeded, high = 14
low 3, high 14, routing with cw 10
Read in con netlist testcases/MAC_PE_float_TLUT_conventional4/MAC_PE_float.net.. 
No. of Clbs: 2091
Aanmaken van de architectuur.
14:29:57 1..Overuse:2128 RNs (1233 IPINs) of the 27222 routed RNs (15250 wires), total overuse = 2163
14:29:57 2..Overuse:1130 RNs (631 IPINs) of the 28340 routed RNs (15785 wires), total overuse = 1135
14:29:57 3..Overuse:280 RNs (60 IPINs) of the 29796 routed RNs (16662 wires), total overuse = 280
14:29:57 4..Overuse:91 RNs (5 IPINs) of the 30159 routed RNs (16969 wires), total overuse = 91
14:29:58 5..Overuse:25 RNs (1 IPINs) of the 30366 routed RNs (17175 wires), total overuse = 25
14:29:58 6..Overuse:5 RNs (1 IPINs) of the 30485 routed RNs (17294 wires), total overuse = 5
14:29:59 7..Routing succeeded in 7 trials.
Runtime: 2.481660816
Number of wires:  17286
Routing succeeded, high = 10
low 3, high 10, routing with cw 7
Read in con netlist testcases/MAC_PE_float_TLUT_conventional4/MAC_PE_float.net.. 
No. of Clbs: 2091
Aanmaken van de architectuur.
14:29:59 1..Overuse:3579 RNs (1337 IPINs) of the 25811 routed RNs (13971 wires), total overuse = 3728
14:29:59 2..Overuse:2582 RNs (778 IPINs) of the 27399 routed RNs (14972 wires), total overuse = 2656
14:30:00 3..Overuse:1579 RNs (237 IPINs) of the 29541 routed RNs (16516 wires), total overuse = 1603
14:30:00 4..Overuse:1096 RNs (117 IPINs) of the 30741 routed RNs (17594 wires), total overuse = 1100
14:30:02 5..Overuse:861 RNs (81 IPINs) of the 31734 routed RNs (18547 wires), total overuse = 867
14:30:03 6..Overuse:757 RNs (91 IPINs) of the 32656 routed RNs (19479 wires), total overuse = 757
14:30:06 7..Overuse:666 RNs (78 IPINs) of the 32955 routed RNs (19764 wires), total overuse = 666
14:30:09 8..Overuse:619 RNs (77 IPINs) of the 33330 routed RNs (20134 wires), total overuse = 621
14:30:14 9..Overuse:586 RNs (81 IPINs) of the 33372 routed RNs (20189 wires), total overuse = 586
14:30:18 10..Overuse:576 RNs (60 IPINs) of the 33623 routed RNs (20421 wires), total overuse = 577
14:30:23 11..Overuse:561 RNs (68 IPINs) of the 33784 routed RNs (20594 wires), total overuse = 562
